user_id,algorithm,rank,item_id,score
49566,ItemCF,2,3677861,0.4819
49566,ItemCF,3,24834,0.4215
49763,UserCF,1,2762212,1.308
49763,UserCF,2,2002248,0.8783
49763,UserCF,3,4773524,0.6627
49763,ItemCF,1,2002248,0.5162
49763,ItemCF,2,4318526,0.375
49763,ItemCF,3,3878792,0.3354
49919,UserCF,1,2499853,0.6708
49919,UserCF,2,1690295,0.6325
49919,UserCF,3,2856386,0.5898
49919,ItemCF,1,2499853,0.433
49919,ItemCF,2,4237756,0.3536
49919,ItemCF,3,2856386,0.343
50081,UserCF,1,1565339,0.686
50081,UserCF,2,3338087,0.5
50081,UserCF,3,3742105,0.5
50081,ItemCF,1,284053,0.2582
50081,ItemCF,2,1565339,0.2333
50081,ItemCF,3,3338087,0.1543
50179,UserCF,1,4756124,0.6325
50179,UserCF,2,3600228,0.5
50179,UserCF,3,3737185,0.5
50179,ItemCF,1,3737185,0.25
50179,ItemCF,2,4756124,0.1741
50179,ItemCF,3,3999536,0.1667
50231,UserCF,1,3632268,0.6396
50231,UserCF,2,2823353,0.5
50231,UserCF,3,3856977,0.5
50231,ItemCF,1,1692600,0.3162
50231,ItemCF,2,3632268,0.3062
50231,ItemCF,3,2956909,0.1581
50248,UserCF,1,674193,0.6325
50248,UserCF,2,3077270,0.6325
50248,UserCF,3,1716379,0.5669
50248,ItemCF,1,312026,0.3015
50248,ItemCF,2,1716379,0.2236
50248,ItemCF,3,4547240,0.2041
50281,UserCF,1,2671601,0.5774
50281,UserCF,2,1163632,0.5774
50281,UserCF,3,4641554,0.5
50281,ItemCF,1,2671601,0.4851
50281,ItemCF,2,525821,0.4851
50281,ItemCF,3,1163632,0.3961
50286,UserCF,1,3389952,0.8944
50286,UserCF,2,2077361,0.8944
50286,UserCF,3,2851250,0.6708
50286,ItemCF,1,2077361,0.6667
50286,ItemCF,2,3389952,0.5774
50286,ItemCF,3,2851250,0.4082
50506,UserCF,1,3258733,0.8162
50506,UserCF,2,4105058,0.7618
50506,UserCF,3,3403645,0.6708
50506,ItemCF,1,1750803,0.2582
50506,ItemCF,2,19459,0.2132
50506,ItemCF,3,4105058,0.2132
50703,UserCF,1,1880438,0.809
50703,UserCF,2,4032149,0.8
50703,UserCF,3,1864347,0.7303
50703,ItemCF,1,4465261,0.378
50703,ItemCF,2,1880438,0.2978
50703,ItemCF,3,4830507,0.2673
50711,UserCF,1,2620478,0.3873
50711,UserCF,2,4929004,0.3873
50711,UserCF,3,1747893,0.3873
50711,ItemCF,1,2620478,0.3873
50711,ItemCF,2,1747893,0.3586
50711,ItemCF,3,855292,0.3162
50851,UserCF,1,306539,0.6124
50851,UserCF,2,1434990,0.5
50851,UserCF,3,3582893,0.2041
50851,ItemCF,1,306539,0.4804
50851,ItemCF,2,78905,0.3333
50851,ItemCF,3,3582893,0.2182
50899,UserCF,1,3714526,0.6124
50899,UserCF,2,577074,0.5345
50899,UserCF,3,4503575,0.5
50899,ItemCF,1,1821387,0.2887
50899,ItemCF,2,481669,0.2236
50899,ItemCF,3,577074,0.2108
51045,UserCF,1,2386207,0.4851
51045,UserCF,2,1694791,0.4743
51045,UserCF,3,2253111,0.4523
51045,ItemCF,1,2386207,0.6489
51045,ItemCF,2,1906885,0.2509
51045,ItemCF,3,2253111,0.2308
51177,UserCF,1,2668825,0.5
51177,UserCF,2,2240359,0.5
51177,UserCF,3,1779906,0.5
51177,ItemCF,1,2668825,0.4082
51177,ItemCF,2,4007280,0.2582
51177,ItemCF,3,1779906,0.1826
51224,UserCF,1,2338453,0.7698
51224,UserCF,2,4952541,0.7416
51224,UserCF,3,4781883,0.5477
51224,ItemCF,1,2412796,0.4045
51224,ItemCF,2,1602246,0.3162
51224,ItemCF,3,1955639,0.3128
51364,UserCF,1,4189993,0.5
51364,UserCF,2,3657095,0.5
51364,UserCF,3,2174346,0.5
51364,ItemCF,1,4189993,0.4472
51364,ItemCF,2,1419624,0.2673
51364,ItemCF,3,4124021,0.2236
51408,UserCF,1,2991591,0.6708
51408,UserCF,2,1188838,0.6708
51408,UserCF,3,3571152,0.5
51408,ItemCF,1,1188838,0.6124
51408,ItemCF,2,2127137,0.5
51408,ItemCF,3,2991591,0.433
51603,UserCF,1,2010880,1.8974
51603,UserCF,2,4438708,0.7807
51603,UserCF,3,2973392,0.5164
51603,ItemCF,1,2010880,1.1668
51603,ItemCF,2,5022767,0.4851
51603,ItemCF,3,4438708,0.4339
51708,UserCF,1,128495,1.2053
51708,UserCF,2,4649427,1.1396
51708,UserCF,3,3237277,1.0
51708,ItemCF,1,1517929,0.1952
51708,ItemCF,2,3025388,0.169
51708,ItemCF,3,1336167,0.169
51842,UserCF,1,3183557,1.2098
51842,UserCF,2,2642113,0.9082
51842,UserCF,3,998153,0.8162
51842,ItemCF,1,3183557,0.2456
51842,ItemCF,2,1952529,0.2036
51842,ItemCF,3,806185,0.2003
51910,UserCF,1,3878792,0.5
51910,UserCF,2,4667603,0.5
51910,UserCF,3,5083146,0.5
51910,ItemCF,1,4192364,0.5774
51910,ItemCF,2,403950,0.3333
51910,ItemCF,3,5083146,0.2887
51996,UserCF,1,224906,0.6708
51996,UserCF,2,186855,0.6708
51996,UserCF,3,137035,0.6708
51996,ItemCF,1,186855,0.2308
51996,ItemCF,2,2328691,0.1768
51996,ItemCF,3,137035,0.1721
52068,UserCF,1,3137777,0.5
52068,UserCF,2,4092373,0.5
52068,UserCF,3,2176009,0.5
52068,ItemCF,1,3137777,0.2887
52068,ItemCF,2,2176009,0.2673
52068,ItemCF,3,1646218,0.2041
52310,UserCF,1,4518981,0.6708
52310,UserCF,2,1939962,0.6708
52310,UserCF,3,1989476,0.6325
52310,ItemCF,1,770314,0.4082
52310,ItemCF,2,424424,0.3333
52310,ItemCF,3,909804,0.2887
52550,UserCF,1,4400371,0.6708
52550,UserCF,2,2018062,0.6708
52550,UserCF,3,4535674,0.6325
52550,ItemCF,1,2018062,0.2315
52550,ItemCF,2,4400371,0.2224
52550,ItemCF,3,1288796,0.1925
52554,UserCF,1,1930411,0.9649
52554,UserCF,2,1451775,0.9649
52554,UserCF,3,2828948,0.5
52554,ItemCF,1,1451775,0.7348
52554,ItemCF,2,1930411,0.6211
52554,ItemCF,3,1613031,0.25
52658,UserCF,1,4113687,0.6708
52658,UserCF,2,1077547,0.6325
52658,UserCF,3,686695,0.5774
52658,ItemCF,1,1077547,0.2828
52658,ItemCF,2,4113687,0.2224
52658,ItemCF,3,2292619,0.2
52745,UserCF,1,1862777,0.7071
52745,ItemCF,1,1862777,0.1581
52815,UserCF,1,4336726,0.7041
52815,UserCF,2,2623852,0.686
52815,UserCF,3,331318,0.6708
52815,ItemCF,1,2623852,0.3381
52815,ItemCF,2,4435587,0.3162
52815,ItemCF,3,698037,0.2236
52863,UserCF,1,3084376,1.2247
52863,UserCF,2,3783464,0.9842
52863,UserCF,3,207994,0.7698
52863,ItemCF,1,2841845,0.3153
52863,ItemCF,2,3084376,0.2657
52863,ItemCF,3,58950,0.2236
53188,UserCF,1,3783464,1.0
53188,UserCF,2,833841,0.5477
53188,UserCF,3,1442256,0.5477
53188,ItemCF,1,833841,0.378
53188,ItemCF,2,138859,0.2673
53188,ItemCF,3,2870133,0.239
53303,UserCF,1,2469337,0.7127
53303,UserCF,2,2364679,0.6787
53303,UserCF,3,3209415,0.5164
53303,ItemCF,1,2469337,0.4326
53303,ItemCF,2,1249104,0.3062
53303,ItemCF,3,3184656,0.2887
53553,UserCF,1,1284489,0.8944
53553,UserCF,2,2988776,0.5
53553,UserCF,3,3766115,0.5
53553,ItemCF,1,1284489,0.5774
53553,ItemCF,2,4973485,0.3651
53553,ItemCF,3,3717279,0.3536
53574,UserCF,1,5039082,0.6396
53574,UserCF,2,2858109,0.6396
53574,UserCF,3,4756124,0.4867
53574,ItemCF,1,4756124,0.6396
53574,ItemCF,2,1068211,0.6124
53574,ItemCF,3,2858109,0.5222
53708,UserCF,1,1138785,0.6325
53708,UserCF,2,2864222,0.5
53708,UserCF,3,3759982,0.5
53708,ItemCF,1,1100169,0.2835
53708,ItemCF,2,1138785,0.2828
53708,ItemCF,3,441253,0.2236
53931,UserCF,1,2002248,1.3887
53931,UserCF,2,3783464,1.1396
53931,UserCF,3,3529591,0.9558
53931,ItemCF,1,2002248,0.5162
53931,ItemCF,2,4318526,0.375
53931,ItemCF,3,3878792,0.3354
54194,UserCF,1,4047445,0.6325
54194,UserCF,2,3077270,0.5
54194,UserCF,3,4787364,0.5
54194,ItemCF,1,2556201,0.2887
54194,ItemCF,2,3575048,0.2182
54194,ItemCF,3,2656231,0.189
54225,UserCF,1,3728584,0.5
54225,UserCF,2,1534645,0.5
54225,UserCF,3,1174823,0.5
54225,ItemCF,1,3728584,0.2182
54225,ItemCF,2,904206,0.2182
54225,ItemCF,3,1534645,0.2132
54381,UserCF,1,1962765,2.3018
54381,UserCF,2,4641554,1.423
54381,UserCF,3,2564626,1.0
54381,ItemCF,1,2372094,0.4472
54381,ItemCF,2,4641554,0.2402
54381,ItemCF,3,3055010,0.2041
54481,UserCF,1,530918,0.8581
54481,UserCF,2,1212055,0.7526
54481,UserCF,3,1668747,0.7526
54481,ItemCF,1,1668747,0.6708
54481,ItemCF,2,530918,0.6211
54481,ItemCF,3,1906885,0.4954
54543,UserCF,1,5110762,0.6708
54543,UserCF,2,2521740,0.5774
54543,UserCF,3,2603039,0.5
54543,ItemCF,1,4777971,0.281
54543,ItemCF,2,3839986,0.2357
54543,ItemCF,3,4736400,0.2236
54688,UserCF,1,250120,1.0
54688,UserCF,2,2261537,0.686
54688,UserCF,3,1887450,0.6325
54688,ItemCF,1,250120,0.378
54688,ItemCF,2,1887450,0.2673
54688,ItemCF,3,4916396,0.2222
54742,UserCF,1,1037004,1.2344
54742,UserCF,2,3634446,1.0479
54742,UserCF,3,1880438,0.6172
54742,ItemCF,1,1037004,0.3578
54742,ItemCF,2,3582893,0.2673
54742,ItemCF,3,1880438,0.2138
55073,UserCF,1,1910706,0.686
55073,UserCF,2,2776148,0.6708
55073,UserCF,3,1894664,0.5774
55073,ItemCF,1,1910706,0.4
55073,ItemCF,2,1969563,0.2673
55073,ItemCF,3,2229603,0.252
55099,UserCF,1,1442256,0.7041
55099,UserCF,2,4489062,0.6708
55099,UserCF,3,3647361,0.6325
55099,ItemCF,1,3647361,0.2887
55099,ItemCF,2,4485770,0.2887
55099,ItemCF,3,2359306,0.2887
55217,UserCF,1,4234315,1.423
55217,UserCF,2,1871695,0.9082
55217,UserCF,3,2099112,0.8944
55217,ItemCF,1,4234315,0.5669
55217,ItemCF,2,4611207,0.2582
55217,ItemCF,3,711824,0.2315
55239,UserCF,1,1850012,0.629
55239,UserCF,2,4101731,0.5345
55239,UserCF,3,4771138,0.4364
55239,ItemCF,1,1850012,0.55
55239,ItemCF,2,4101731,0.4714
55239,ItemCF,3,3505100,0.3536
55292,UserCF,1,812879,0.7296
55292,UserCF,2,1641852,0.6667
55292,UserCF,3,3713574,0.5477
55292,ItemCF,1,4465261,0.378
55292,ItemCF,2,4830507,0.2673
55292,ItemCF,3,1641852,0.1772
55396,UserCF,1,694434,0.9608
55396,UserCF,2,6311,0.7303
55396,UserCF,3,2534671,0.5601
55396,ItemCF,1,3141857,0.3586
55396,ItemCF,2,1501726,0.303
55396,ItemCF,3,3747847,0.2075
55447,UserCF,1,3033982,0.5
55447,UserCF,2,203244,0.5
55447,UserCF,3,3209415,0.3536
55447,ItemCF,1,3033982,0.7071
55447,ItemCF,2,4611207,0.5
55447,ItemCF,3,1523499,0.3536
55631,UserCF,1,4876800,0.5
55631,UserCF,2,3788742,0.5
55631,UserCF,3,1234236,0.5
55631,ItemCF,1,698037,0.4082
55631,ItemCF,2,4333182,0.2357
55631,ItemCF,3,2751589,0.2041
55637,UserCF,1,1823649,0.5443
55637,UserCF,2,5009650,0.5298
55637,UserCF,3,3711400,0.4082
55637,ItemCF,1,1381912,0.378
55637,ItemCF,2,1823649,0.3563
55637,ItemCF,3,5009650,0.276
55843,UserCF,1,1962765,1.4558
55843,UserCF,2,94892,0.9487
55843,UserCF,3,4641554,0.9
55843,ItemCF,1,3437026,0.75
55843,ItemCF,2,2761782,0.4711
55843,ItemCF,3,3194778,0.2835
55886,UserCF,1,1823136,2.1709
55886,UserCF,2,4397300,0.6396
55886,UserCF,3,2243483,0.6396
55886,ItemCF,1,1823136,1.4846
55886,ItemCF,2,2145544,0.4082
55886,ItemCF,3,1448957,0.3333
55905,UserCF,1,410375,0.9487
55905,UserCF,2,3300593,0.7071
55905,UserCF,3,4215803,0.7071
55905,ItemCF,1,410375,0.3536
55905,ItemCF,2,1810491,0.1543
55905,ItemCF,3,3300593,0.1443
55969,UserCF,1,4971547,1.2247
55969,UserCF,2,4014543,1.2247
55969,UserCF,3,2338453,0.9533
55969,ItemCF,1,4971547,0.3954
55969,ItemCF,2,4014543,0.3085
55969,ItemCF,3,5115689,0.2132
56112,UserCF,1,393188,0.8944
56112,UserCF,2,4858377,0.866
56112,UserCF,3,2575122,0.866
56112,ItemCF,1,393188,0.2357
56112,ItemCF,2,4858377,0.2041
56112,ItemCF,3,4997967,0.1667
56149,UserCF,1,3930383,2.0
56149,UserCF,2,24834,0.6708
56149,UserCF,3,2563440,0.6708
56149,ItemCF,1,246666,0.686
56149,ItemCF,2,3930383,0.6468
56149,ItemCF,3,1606615,0.3961
56173,UserCF,1,3704235,1.1708
56173,UserCF,2,2678214,0.6422
56173,UserCF,3,2238805,0.6396
56173,ItemCF,1,3704235,0.3203
56173,ItemCF,2,138277,0.3015
56173,ItemCF,3,4407522,0.2132
56273,UserCF,1,1075098,0.7071
56273,UserCF,2,279675,0.7071
56273,UserCF,3,5007473,0.5774
56273,ItemCF,1,1075098,0.3162
56273,ItemCF,2,5007473,0.2582
56273,ItemCF,3,228237,0.2582
56287,UserCF,1,1962765,2.3018
56287,UserCF,2,4641554,1.423
56287,UserCF,3,1037004,1.0
56287,ItemCF,1,5002008,0.2673
56287,ItemCF,2,4641554,0.2402
56287,ItemCF,3,3148330,0.2004
56318,UserCF,1,2280030,1.6277
56318,UserCF,2,15331,0.9204
56318,UserCF,3,3597451,0.8581
56318,ItemCF,1,15331,0.6124
56318,ItemCF,2,3597451,0.4593
56318,ItemCF,3,2280030,0.3762
56387,UserCF,1,2783905,1.0294
56387,UserCF,2,644461,0.8581
56387,UserCF,3,4553363,0.8216
56387,ItemCF,1,3535515,0.6124
56387,ItemCF,2,4250427,0.6
56387,ItemCF,3,4553363,0.4811
56458,UserCF,1,2466955,1.5
56458,UserCF,2,386100,1.5
56458,UserCF,3,2521740,0.9082
56458,ItemCF,1,2466955,0.4025
56458,ItemCF,2,386100,0.2777
56458,ItemCF,3,4460340,0.2315
56493,UserCF,1,4112015,0.9082
56493,UserCF,2,3716319,0.9082
56493,UserCF,3,4293038,0.8165
56493,ItemCF,1,4989871,0.2801
56493,ItemCF,2,4997967,0.2425
56493,ItemCF,3,58511,0.2425
56544,UserCF,1,2047347,0.6708
56544,UserCF,2,1444258,0.6708
56544,UserCF,3,44126,0.5
56544,ItemCF,1,2047347,0.3586
56544,ItemCF,2,2638042,0.2582
56544,ItemCF,3,4848535,0.2582
56717,UserCF,1,4835134,1.1921
56717,UserCF,2,3727905,0.9553
56717,UserCF,3,3937204,0.7054
56717,ItemCF,1,4073414,0.5669
56717,ItemCF,2,4835134,0.4009
56717,ItemCF,3,5024842,0.1857
57045,UserCF,1,3531005,0.6396
57045,UserCF,2,3377603,0.5
57045,UserCF,3,3969242,0.5
57045,ItemCF,1,3531005,0.5222
57045,ItemCF,2,2907526,0.4082
57045,ItemCF,3,448817,0.4082
57065,UserCF,1,1951985,0.7206
57065,UserCF,2,3159779,0.6124
57065,UserCF,3,262799,0.3485
57065,ItemCF,1,432334,0.6396
57065,ItemCF,2,1951985,0.4797
57065,ItemCF,3,798134,0.4045
57267,UserCF,1,5039082,0.5
57267,UserCF,2,3152740,0.5
57267,UserCF,3,3943756,0.5
57267,ItemCF,1,4826027,0.3015
57267,ItemCF,2,2302456,0.2887
57267,ItemCF,3,3249073,0.2132
57285,UserCF,1,272082,0.6708
57285,UserCF,2,2378296,0.6396
57285,UserCF,3,48125,0.4082
57285,ItemCF,1,2378296,0.4472
57285,ItemCF,2,272082,0.3693
57285,ItemCF,3,3239616,0.2887
57415,UserCF,1,1168346,0.686
57415,UserCF,2,3012063,0.6708
57415,UserCF,3,4121299,0.6396
57415,ItemCF,1,3012063,0.4629
57415,ItemCF,2,4943720,0.378
57415,ItemCF,3,1168346,0.1905
57430,UserCF,1,2858875,0.5477
57430,UserCF,2,5110762,0.5477
57430,UserCF,3,4253629,0.5222
57430,ItemCF,1,4823470,0.3333
57430,ItemCF,2,2858875,0.2887
57430,ItemCF,3,317924,0.2887
57468,UserCF,1,3174951,0.6325
57468,UserCF,2,250498,0.6325
57468,UserCF,3,4946302,0.4472
57468,ItemCF,1,2364742,0.4714
57468,ItemCF,2,5133976,0.378
57468,ItemCF,3,2555853,0.2857
57741,UserCF,1,3735183,0.6708
57741,UserCF,2,4532626,0.5
57741,UserCF,3,2620478,0.5
57741,ItemCF,1,3735183,0.3721
57741,ItemCF,2,1532176,0.2357
57741,ItemCF,3,2924287,0.2041
57992,UserCF,1,2453685,0.8536
57992,UserCF,2,1693362,0.686
57992,UserCF,3,806185,0.686
57992,ItemCF,1,1693362,0.5443
57992,ItemCF,2,3964583,0.2108
57992,ItemCF,3,806185,0.2003
58080,UserCF,1,646297,0.6325
58080,UserCF,2,2016392,0.5669
58080,UserCF,3,3563468,0.5
58080,ItemCF,1,4124021,0.2887
58080,ItemCF,2,3468194,0.2887
58080,ItemCF,3,4149849,0.1543
58194,UserCF,1,1009464,0.8528
58194,UserCF,2,4702391,0.6396
58194,UserCF,3,5042305,0.6396
58194,ItemCF,1,4702391,0.5
58194,ItemCF,2,97714,0.5
58194,ItemCF,3,3078532,0.4121
58228,UserCF,1,5118763,1.2247
58228,UserCF,2,4957887,0.7416
58228,UserCF,3,2829056,0.5164
58228,ItemCF,1,5118763,0.5196
58228,ItemCF,2,2811801,0.2673
58228,ItemCF,3,3377667,0.2132
58281,UserCF,1,2019319,1.0749
58281,UserCF,2,2204577,0.9932
58281,UserCF,3,4215633,0.9203
58281,ItemCF,1,2341467,0.3536
58281,ItemCF,2,4109333,0.2887
58281,ItemCF,3,4593515,0.1826
58314,UserCF,1,81449,0.5
58314,UserCF,2,3504009,0.4082
58314,UserCF,3,1160380,0.4082
58314,ItemCF,1,4098490,0.3536
58314,ItemCF,2,760983,0.3536
58314,ItemCF,3,3093362,0.2887
58421,UserCF,1,4242144,0.5774
58421,UserCF,2,3352155,0.5774
58421,UserCF,3,1077547,0.5
58421,ItemCF,1,596763,0.5298
58421,ItemCF,2,4242144,0.4588
58421,ItemCF,3,612993,0.4104
58531,UserCF,1,4550052,1.3568
58531,UserCF,2,3845720,1.0
58531,UserCF,3,677692,1.0
58531,ItemCF,1,312026,0.5774
58531,ItemCF,2,2443536,0.3333
58531,ItemCF,3,4550052,0.3111
58549,UserCF,1,5062984,0.9595
58549,UserCF,2,5051027,0.7359
58549,UserCF,3,949862,0.6422
58549,ItemCF,1,4352300,0.3468
58549,ItemCF,2,1813380,0.2611
58549,ItemCF,3,949862,0.2213
58579,UserCF,1,3935628,0.6708
58579,UserCF,2,2204577,0.5477
58579,UserCF,3,1589505,0.5477
58579,ItemCF,1,110258,0.4804
58579,ItemCF,2,879245,0.3721
58579,ItemCF,3,1201515,0.3086
58694,UserCF,1,4835134,1.0324
58694,UserCF,2,1061335,0.4743
58694,UserCF,3,5150285,0.4472
58694,ItemCF,1,4073414,0.5669
58694,ItemCF,2,4835134,0.4009
58694,ItemCF,3,1061335,0.3974
58767,UserCF,1,255748,1.0
58767,UserCF,2,2762212,0.9203
58767,UserCF,3,1589505,0.6396
58767,ItemCF,1,2068350,0.3086
58767,ItemCF,2,4415628,0.2673
58767,ItemCF,3,1602246,0.189
58995,UserCF,1,2823353,1.2196
58995,UserCF,2,1481203,0.7409
58995,UserCF,3,3084376,0.7071
58995,ItemCF,1,230577,0.3397
58995,ItemCF,2,1750803,0.2913
58995,ItemCF,3,1177305,0.2878
59164,UserCF,1,3410332,0.6708
59164,UserCF,2,4047445,0.6325
59164,UserCF,3,4422179,0.5
59164,ItemCF,1,2668307,0.3536
59164,ItemCF,2,2556201,0.2887
59164,ItemCF,3,3410332,0.2835
59208,UserCF,1,2654160,1.5
59208,UserCF,2,4439694,0.9428
59208,UserCF,3,4835633,0.5
59208,ItemCF,1,2654160,0.45
59208,ItemCF,2,5020485,0.3536
59208,ItemCF,3,4439694,0.3333
59453,UserCF,1,3931933,0.686
59453,UserCF,2,4841375,0.6708
59453,UserCF,3,2253111,0.6667
59453,ItemCF,1,3931933,0.4216
59453,ItemCF,2,5161641,0.3651
59453,ItemCF,3,3064521,0.3162
59992,UserCF,1,2290682,1.9414
59992,UserCF,2,4061696,1.3333
59992,UserCF,3,2364679,1.2494
59992,ItemCF,1,1439195,0.7845
59992,ItemCF,2,4061696,0.6
59992,ItemCF,3,2290682,0.448
60105,UserCF,1,3629316,0.6667
60105,UserCF,2,1136613,0.6667
60105,UserCF,3,2412796,0.6396
60105,ItemCF,1,1136613,0.5
60105,ItemCF,2,2412796,0.3419
60105,ItemCF,3,4651640,0.2673
60982,UserCF,1,235572,1.186
60982,UserCF,2,1702754,1.0
60982,UserCF,3,558172,1.0
60982,ItemCF,1,235572,0.6319
60982,ItemCF,2,558172,0.4472
60982,ItemCF,3,1702754,0.2887
61031,UserCF,1,4211339,0.7845
61031,UserCF,2,4216439,0.7845
61031,UserCF,3,4450440,0.6124
61031,ItemCF,1,2332261,0.4082
61031,ItemCF,2,3505100,0.3536
61031,ItemCF,3,4216188,0.2236
61057,UserCF,1,448625,1.5868
61057,UserCF,2,2044918,0.6708
61057,UserCF,3,219239,0.6667
61057,ItemCF,1,5019489,0.5477
61057,ItemCF,2,559897,0.4629
61057,ItemCF,3,448625,0.4535
61725,UserCF,1,5121807,0.686
61725,UserCF,2,11531,0.5
61725,ItemCF,1,5121807,0.3961
61725,ItemCF,2,11531,0.3333
61801,UserCF,1,2973076,0.5
61801,UserCF,2,2685550,0.5
61801,UserCF,3,3121645,0.5
61801,ItemCF,1,2685550,0.25
61801,ItemCF,2,1839607,0.25
61801,ItemCF,3,1846381,0.2041
61911,UserCF,1,4692332,1.0954
61911,UserCF,2,987143,0.9082
61911,UserCF,3,2858109,0.5
61911,ItemCF,1,4692332,0.6667
61911,ItemCF,2,1525411,0.2357
61911,ItemCF,3,3111522,0.2108
61917,UserCF,1,4493450,1.2845
61917,UserCF,2,4112015,1.2845
61917,UserCF,3,3716319,1.2845
61917,ItemCF,1,58511,0.2425
61917,ItemCF,2,4112015,0.1833
61917,ItemCF,3,3434248,0.1819
62077,UserCF,1,2721889,1.2618
62077,UserCF,2,4971547,1.2247
62077,UserCF,3,4014543,1.2247
62077,ItemCF,1,4971547,0.3954
62077,ItemCF,2,4014543,0.3085
62077,ItemCF,3,2721889,0.3009
62205,UserCF,1,1435963,0.6708
62205,UserCF,2,1282695,0.6489
62205,UserCF,3,1773210,0.6396
62205,ItemCF,1,4521042,0.2357
62205,ItemCF,2,1773210,0.2194
62205,ItemCF,3,1282695,0.2068
62265,UserCF,1,2778083,1.0607
62265,UserCF,2,1205907,0.416
62265,UserCF,3,2751559,0.3536
62265,ItemCF,1,2778083,0.4001
62265,ItemCF,2,1205907,0.3419
62265,ItemCF,3,2938349,0.3333
62546,UserCF,1,4509510,0.7071
62546,UserCF,2,1434990,0.5774
62546,UserCF,3,479755,0.5774
62546,ItemCF,1,4509510,0.4104
62546,ItemCF,2,879245,0.4104
62546,ItemCF,3,479755,0.3468
62558,UserCF,1,832991,0.5883
62558,UserCF,2,4678791,0.5
62558,UserCF,3,4898584,0.5
62558,ItemCF,1,832991,0.2535
62558,ItemCF,2,1393372,0.25
62558,ItemCF,3,1316065,0.2236
62752,UserCF,1,3785251,0.7691
62752,UserCF,2,3183557,0.5477
62752,UserCF,3,1164931,0.5222
62752,ItemCF,1,673866,0.3873
62752,ItemCF,2,1997790,0.3721
62752,ItemCF,3,803682,0.3464
62822,UserCF,1,987143,0.5
62822,UserCF,2,278610,0.5
62822,UserCF,3,2965328,0.4082
62822,ItemCF,1,300367,0.5
62822,ItemCF,2,742504,0.3536
62822,ItemCF,3,278610,0.3536
62930,UserCF,1,1002770,0.6708
62930,UserCF,2,4057415,0.5
62930,UserCF,3,4443059,0.5
62930,ItemCF,1,1777438,0.4082
62930,ItemCF,2,184037,0.1768
62930,ItemCF,3,1002770,0.1564
63010,UserCF,1,3218931,0.4743
63010,UserCF,2,1205907,0.416
63010,UserCF,3,1913065,0.416
63010,ItemCF,1,1205907,0.3419
63010,ItemCF,2,3218931,0.3162
63010,ItemCF,3,1494026,0.3162
63016,UserCF,1,3272760,0.956
63016,UserCF,2,475851,0.5477
63016,UserCF,3,1275312,0.5477
63016,ItemCF,1,3272760,0.4472
63016,ItemCF,2,1439195,0.4472
63016,ItemCF,3,4681909,0.3508
63041,UserCF,1,1123340,0.6708
63041,UserCF,2,2818406,0.4082
63041,UserCF,3,2338453,0.4082
63041,ItemCF,1,1123340,0.5477
63041,ItemCF,2,4203288,0.5
63041,ItemCF,3,213748,0.2887
63235,UserCF,1,3149492,1.2247
63235,UserCF,2,2161188,0.8165
63235,UserCF,3,1379885,0.5477
63235,ItemCF,1,3149492,0.5834
63235,ItemCF,2,4148424,0.2041
63235,ItemCF,3,4380166,0.1826
63383,UserCF,1,265985,0.6325
63383,UserCF,2,1528739,0.6325
63383,UserCF,3,2874723,0.5744
63383,ItemCF,1,1528739,0.4714
63383,ItemCF,2,265985,0.2722
63383,ItemCF,3,955393,0.1796
63400,UserCF,1,128495,1.443
63400,UserCF,2,3676378,0.8165
63400,UserCF,3,1275702,0.6969
63400,ItemCF,1,770314,0.5345
63400,ItemCF,2,5045806,0.3333
63400,ItemCF,3,128495,0.3256
63491,UserCF,1,3224386,0.686
63491,UserCF,2,3388117,0.6708
63491,UserCF,3,2973853,0.6396
63491,ItemCF,1,3224386,0.3961
63491,ItemCF,2,3388117,0.303
63491,ItemCF,3,2652057,0.2582
63544,UserCF,1,3408074,0.4082
63544,UserCF,2,3297992,0.4082
63544,UserCF,3,3068568,0.4082
63544,ItemCF,1,3408074,0.2357
63544,ItemCF,2,1981099,0.1925
63544,ItemCF,3,895163,0.1925
63673,UserCF,1,2189117,0.686
63673,UserCF,2,2939730,0.6667
63673,UserCF,3,1987784,0.6667
63673,ItemCF,1,4273695,0.4082
63673,ItemCF,2,2189117,0.402
63673,ItemCF,3,1987784,0.3482
63913,UserCF,1,4839491,0.6205
63913,UserCF,2,2857790,0.6136
63913,UserCF,3,960014,0.5941
63913,ItemCF,1,2857790,0.7444
63913,ItemCF,2,4839491,0.6999
63913,ItemCF,3,960014,0.6999
64221,UserCF,1,2028434,0.7359
64221,UserCF,2,319541,0.6036
64221,UserCF,3,1317359,0.4743
64221,ItemCF,1,4283481,0.4
64221,ItemCF,2,3499954,0.3266
64221,ItemCF,3,4837172,0.2739
64290,UserCF,1,2856386,0.746
64290,UserCF,2,2003233,0.6325
64290,UserCF,3,320169,0.6325
64290,ItemCF,1,4237756,0.7559
64290,ItemCF,2,320169,0.7559
64290,ItemCF,3,2856386,0.7334
64337,UserCF,1,1547775,0.8
64337,UserCF,2,3326924,0.7303
64337,UserCF,3,2734659,0.6325
64337,ItemCF,1,3326924,0.4216
64337,ItemCF,2,3298169,0.3651
64337,ItemCF,3,1499183,0.2981
64502,UserCF,1,1412214,0.9082
64502,UserCF,2,2783905,0.9082
64502,UserCF,3,4817032,0.7245
